fechaOc,servicio,nombreCliente,titular,noPoliza,assistant,origen,importe,telefono,placa
19/04/2020 12:14:36,PAGO DIRECTO,SEGUROS ATLAS,Tasha Lynn,65464940 7259,EDGAR,5608 Eu St.,"$4,761",553-222-6275,B1L 4X2
04/06/2021 02:20:01,PAGO DIRECTO,SEGUROS ATLAS,Brenden Delacruz,71178469 2567,ANDRES,Ap #836-5370 Lacus. Ave,"$5,351",555-131-8649,J5V 2Q1
16/02/2021 06:53:21,CASETAS,SEGUROS ATLAS,Amanda Berger,01482528 6758,SUEMY,3853 Ullamcorper Rd.,"$5,644",552-103-1719,F5H 5S0
16/08/2021 03:34:01,AUXILIO VIAL,MAZDA,Brenden Ward,08614785 6430,MARISOL,Ap #368-6402 Fringilla St.,"$3,827",555-895-2053,N1H 4E6
22/01/2020 10:57:35,AUXILIO VIAL,GONER,Branden Erickson,57552458 9082,TANIA,Ap #216-5249 Leo. Street,"$4,613",556-231-4314,L7J 9O1
27/04/2021 12:49:38,CASETAS,GENERAL MOTORS,Jorden Valentine,37327394 3253,RIGOBERTO,274-2536 Diam. Av.,"$7,198",553-152-9320,E9H 7N1
20/08/2020 01:44:13,CASETAS,MAPFRE SEGUROS,Kermit Gutierrez,58703808 7326,CESAR,Ap #640-6273 Interdum Ave,"$1,864",557-895-8874,J6E 8K5
28/10/2021 09:10:48,AUXILIO VIAL,GONER,Linda Gibson,81138813 2115,EDGAR,"564-7251 In, Road","$6,557",557-774-4367,G1W 8A7
11/01/2020 06:54:03,AUXILIO VIAL,GENERAL MOTORS,Harlan Ferguson,75706700 3748,RIGOBERTO,732 Magna. St.,"$1,186",551-934-1475,B3Q 0Y3
03/03/2021 05:26:35,GRUA,GONER,Malcolm Dillon,22455257 5972,SUSANA,Ap #321-8952 Eleifend. St.,"$3,008",552-765-7583,U4E 3T5
27/11/2021 08:56:58,CASETAS,GNP,Miranda Wallace,56162478 9251,RIGOBERTO,169-1841 Egestas. Street,"$4,659",553-377-4325,Q9J 2V8
22/09/2020 09:47:42,COMBUSTIBLE,MAPFRE SEGUROS,Hanna Roberson,83107356 8430,SUEMY,"P.O. Box 407, 3092 Dui Avenue","$5,797",556-423-0346,U5J 0X4
26/11/2020 06:24:28,PAGO DIRECTO,SEGUROS ATLAS,Valentine Good,15348454 1389,SUEMY,"P.O. Box 998, 2479 Massa. Street","$8,545",551-675-7627,V7Q 0Z5
13/08/2020 12:02:38,COMBUSTIBLE,GENERAL MOTORS,Hu Sherman,64213375 4181,EDGAR,"8893 Quis, Street","$8,179",555-651-9377,P9K 3Q6
