fechaOc,servicio,nombreCliente,titular,noPoliza,assistant,origen,importe,telefono,placa
29/11/2020 10:54:47,CASETAS,SEGUROS ATLAS,Zorita Baird,59228510 4114,TANIA,324-8605 Aenean Av.,"$8,586",553-291-2783,N0N 7R2
15/02/2021 09:42:03,PAGO DIRECTO,MAZDA,Roanna Hopkins,72026697 4636,SUSANA,Ap #488-7430 Orci Avenue,"$9,093",556-113-8183,D2M 2Q1
10/06/2020 11:15:31,GRUA,GENERAL MOTORS,Curran O'brien,32087571 3701,SUEMY,"P.O. Box 420, 1052 Ornare, St.","$9,020",554-253-7103,X7T 7O2
28/01/2021 09:44:39,CASETAS,SEGUROS ATLAS,Darrel Reese,11514011 3237,TANIA,"P.O. Box 468, 9443 Vehicula Road",$932,558-782-8577,G4P 4T3
11/01/2022 06:19:00,PAGO DIRECTO,GONER,Darryl Quinn,78857565 9933,MARISOL,Ap #363-4409 Pede. Avenue,"$7,505",559-966-5341,I6P 7M5
13/01/2022 06:58:47,GRUA,MAZDA,Halla Morrow,53346468 1465,RAMIRO,160-2176 At Ave,"$3,489",557-353-5556,E2R 6E1
28/05/2020 10:31:25,GRUA,GONER,Todd Osborn,27797380 4685,RIGOBERTO,5744 Tincidunt Street,"$3,408",551-242-2306,M3J 8P4
28/09/2021 09:32:22,AUXILIO VIAL,MAZDA,Shellie Kline,46257407 1557,MARISOL,435-1101 Sem Street,"$9,745",555-181-3628,M5S 4R5
17/03/2021 06:52:44,COMBUSTIBLE,GONER,Clayton Gould,97452207 2209,CESAR,770-4459 Scelerisque Av.,"$2,237",551-308-7016,A6I 1W1
09/10/2021 10:10:00,CASETAS,MAZDA,Camille Villarreal,27962855 3726,CESAR,2979 Donec Avenue,"$8,799",552-889-3543,S8A 5I0
14/10/2021 12:23:01,PAGO DIRECTO,GENERAL MOTORS,Willow Melton,32998479 6524,SUEMY,Ap #695-8204 Enim Ave,"$7,762",556-731-9814,O4F 2H9
17/03/2022 04:33:59,GRUA,MAPFRE SEGUROS,Astra Tyson,64640477 1534,RAMIRO,Ap #207-9214 Ultrices. Av.,"$6,918",551-775-9253,H1W 6Y9
14/03/2022 04:50:15,URGENCIAS HOSPITAL,GONER,Ciara Bradley,85536151 3573,RIGOBERTO,Ap #796-3381 Nam Rd.,"$7,128",551-545-0266,W7W 5H2
01/02/2020 08:24:20,COMBUSTIBLE,SEGUROS ATLAS,Calvin Velez,44413784 2455,RAMIRO,Ap #955-3957 Mauris Rd.,"$8,118",553-231-2598,L1G 2Y9
31/12/2020 03:42:57,URGENCIAS HOSPITAL,GENERAL MOTORS,Eagan Wilkinson,89674674 4564,SUEMY,"P.O. Box 632, 7974 Quisque Street","$9,073",557-568-1365,P2R 8Y2
04/05/2020 05:01:18,AUXILIO VIAL,GENERAL MOTORS,Uma Tyler,29346061 8673,SUSANA,Ap #880-6823 Eget Ave,"$5,859",554-283-6352,K7H 2P1
24/12/2021 11:48:14,GRUA,GENERAL MOTORS,Scarlett Jenkins,71344506 0294,RIGOBERTO,Ap #858-847 Curabitur St.,"$6,590",556-113-6964,V2X 3H9
05/05/2022 05:07:48,PAGO DIRECTO,GNP,Flavia Harrington,76333894 7861,RIGOBERTO,2684 Lacinia. Av.,"$5,521",555-823-8273,Y7I 2Q4
15/10/2021 08:07:30,COMBUSTIBLE,GONER,Oscar Newton,85729312 0658,CESAR,"Ap #940-5224 Vitae, Rd.","$6,723",555-663-2724,E4N 7C1
06/08/2021 08:18:43,URGENCIAS HOSPITAL,MAPFRE SEGUROS,Scarlet Clarke,74693852 9676,RAMIRO,246-2698 Libero Ave,"$3,070",558-115-9192,C5G 4E3
20/04/2021 04:02:12,CASETAS,SEGUROS ATLAS,Walter Mccall,98362485 7567,EDGAR,"P.O. Box 283, 7941 Aliquet St.","$2,456",557-963-1517,U7T 8U3
22/08/2020 11:01:56,CASETAS,MAPFRE SEGUROS,Celeste Walls,15358432 7713,ANDRES,475-5640 Mauris Street,"$8,156",552-666-4657,D8F 1U8
28/04/2020 03:25:29,PAGO DIRECTO,GNP,Evelyn Tillman,50133448 9764,CESAR,845-6867 Diam. Street,"$5,607",553-246-8186,F3H 7P9
08/02/2021 06:10:11,CASETAS,GENERAL MOTORS,Dillon Vinson,46404883 3743,RAMIRO,Ap #697-192 Est Rd.,"$7,341",558-815-7359,V7V 7B8
28/03/2022 10:10:27,URGENCIAS HOSPITAL,MAPFRE SEGUROS,Rhonda Briggs,65547056 2743,EDGAR,109-6329 Libero. Road,"$1,915",551-204-6886,W1T 7Q5
04/05/2020 01:14:33,AUXILIO VIAL,GENERAL MOTORS,Chelsea Kinney,86118912 5185,RAMIRO,559-5721 Pellentesque Street,"$9,950",553-833-3343,X7V 7Z8
30/08/2020 02:49:32,COMBUSTIBLE,GONER,Adam Greene,76093878 8576,EDGAR,6819 Libero St.,"$1,163",559-162-5026,M2D 1A7
19/10/2020 11:20:46,AUXILIO VIAL,GONER,Orlando Hudson,27756492 6851,SUSANA,"P.O. Box 576, 6637 Quisque Avenue","$1,135",555-830-1119,L6Y 1L2
20/05/2020 05:39:04,AUXILIO VIAL,GNP,Rashad Morse,42395669 5945,TANIA,726-8869 Morbi Ave,"$7,076",552-553-1601,L7C 0F6
04/09/2021 05:04:07,PAGO DIRECTO,MAPFRE SEGUROS,Henry Ewing,24019729 4638,MARISOL,"P.O. Box 791, 5817 Cursus Road","$5,617",555-195-4427,M1H 5W4
10/03/2022 06:16:44,AUXILIO VIAL,GENERAL MOTORS,Amena Chandler,31186644 0492,RIGOBERTO,Ap #973-7211 Curabitur Ave,"$9,544",558-645-6674,F2Y 8C3
16/10/2020 06:51:53,URGENCIAS HOSPITAL,GONER,Cara Lewis,23405455 4729,ANDRES,277-4086 Non St.,"$6,649",554-812-7451,E6U 8R8
18/07/2021 08:26:00,URGENCIAS HOSPITAL,SEGUROS ATLAS,Donna Mcintosh,45331239 5836,TANIA,Ap #432-8137 Odio Ave,"$2,561",557-863-5652,S7O 6Z5
09/01/2021 10:02:56,GRUA,GENERAL MOTORS,Ayanna Fulton,40582178 6431,CESAR,489-8354 Mauris Road,"$3,105",557-768-7685,J8O 2E6
17/08/2021 11:33:02,URGENCIAS HOSPITAL,MAZDA,Summer Reid,53237888 3460,SUEMY,Ap #521-6807 Erat Av.,"$8,027",556-961-8473,L3C 4U5
17/03/2020 03:19:55,GRUA,SEGUROS ATLAS,Jeanette Santana,09468629 8628,RIGOBERTO,645-5505 Quam. St.,"$6,092",555-947-4826,X2T 1B1
13/03/2022 06:54:56,PAGO DIRECTO,MAPFRE SEGUROS,Zena Hamilton,99666728 2282,TANIA,"P.O. Box 648, 3091 Convallis Rd.",$633,552-883-9677,H5P 8A4
27/06/2020 11:21:04,GRUA,GNP,Vivien Waters,54572158 7266,SUSANA,424-1562 Nulla St.,"$2,363",554-368-3504,R9W 3Z8
06/08/2021 11:10:16,URGENCIAS HOSPITAL,SEGUROS ATLAS,Garth Maddox,88487445 3221,RIGOBERTO,456-797 Cum Rd.,"$1,350",555-772-2593,D2Q 6E3
02/03/2020 11:09:11,CASETAS,GENERAL MOTORS,Elizabeth Lynch,16713321 8250,MARISOL,"P.O. Box 818, 9655 Eu Ave","$6,673",559-338-4097,Z5M 3E1
07/02/2020 01:36:59,URGENCIAS HOSPITAL,GENERAL MOTORS,May Gillespie,21209614 5569,RAMIRO,"P.O. Box 497, 644 Etiam Rd.","$2,843",552-144-5255,C6L 7E8
06/02/2021 10:13:01,GRUA,MAPFRE SEGUROS,Shad Klein,86140198 2360,TANIA,"P.O. Box 496, 1261 Nulla St.","$2,470",553-828-6279,P6J 4Z8
24/10/2021 08:17:52,COMBUSTIBLE,GNP,Murphy Marquez,40588768 1103,SUSANA,903-1181 Etiam Rd.,"$9,965",558-786-5251,T3J 6C6
30/11/2020 10:53:08,AUXILIO VIAL,GONER,Yael Benton,67933275 6427,SUSANA,2699 Justo. Road,"$3,986",552-428-6463,Q6R 2S6
15/11/2021 12:05:34,COMBUSTIBLE,MAZDA,Zachery Dodson,45909081 6535,CESAR,Ap #949-6332 Ipsum St.,$94,552-843-7305,J2Z 6L0
22/06/2021 12:16:50,GRUA,GENERAL MOTORS,Duncan Ayers,27178683 6129,RAMIRO,"P.O. Box 925, 6886 Tellus Av.","$6,531",558-887-7950,J8K 3C3
25/04/2021 02:50:31,PAGO DIRECTO,GENERAL MOTORS,Jane Hendrix,16420632 5012,SUSANA,1869 Vitae Rd.,"$2,915",557-517-2481,C8N 7V1
28/06/2020 11:47:16,PAGO DIRECTO,GNP,Mona Bright,68258259 5650,RAMIRO,Ap #810-123 Proin Rd.,"$2,673",554-227-8463,W7I 6H3
18/10/2021 03:12:42,PAGO DIRECTO,SEGUROS ATLAS,Imani Terrell,44457541 8643,RIGOBERTO,"6624 Posuere, Ave","$8,785",551-615-3734,U8L 4S8
18/05/2021 10:47:31,COMBUSTIBLE,MAPFRE SEGUROS,Mason Ford,40572220 8026,TANIA,989-830 Sagittis Road,"$4,474",555-870-6975,S8H 2R7
22/01/2021 01:36:50,GRUA,SEGUROS ATLAS,Vance Maynard,53074224 4107,ANDRES,Ap #599-784 Luctus St.,"$3,498",554-748-4607,B4M 0S6
04/09/2020 06:27:15,PAGO DIRECTO,MAZDA,Tate Figueroa,84189928 2891,RAMIRO,Ap #615-4431 Aliquam Rd.,"$5,094",556-691-8165,F4E 4L0
14/02/2022 12:44:54,URGENCIAS HOSPITAL,MAPFRE SEGUROS,Kasper Greene,33841682 5165,SUEMY,580-5435 Mauris. Avenue,"$7,853",558-936-8927,I4X 8W5
25/03/2021 10:26:49,COMBUSTIBLE,GONER,Scarlet Kent,87785854 8833,ANDRES,Ap #972-7455 Venenatis Road,"$1,659",553-521-7739,O4T 8E2
28/10/2021 10:12:36,URGENCIAS HOSPITAL,SEGUROS ATLAS,Myra Myers,67282817 3441,RAMIRO,"P.O. Box 755, 7441 Quisque Rd.",$58,557-447-3290,W6N 8H7
21/06/2020 01:36:14,CASETAS,GNP,Laurel Franklin,23452232 1465,RIGOBERTO,Ap #337-5038 Lectus Av.,"$1,687",552-827-7966,E8P 2H2
20/11/2021 03:09:02,COMBUSTIBLE,GNP,Sylvester Conrad,62402384 8122,SUSANA,"Ap #486-7620 A, Ave","$5,279",554-763-4246,T2U 2X3
14/09/2020 03:20:36,GRUA,GENERAL MOTORS,Ira Ellison,99525890 2506,SUEMY,"Ap #295-5517 Amet, St.","$9,292",552-823-9672,U1T 1W8
10/01/2020 10:23:15,URGENCIAS HOSPITAL,GENERAL MOTORS,Flavia Kline,55564800 3168,RIGOBERTO,274-9413 Euismod Road,"$7,102",552-491-3849,A7S 9R5
29/03/2020 11:23:41,AUXILIO VIAL,MAPFRE SEGUROS,Donovan Rowland,66593839 1572,SUEMY,7112 Fermentum Ave,"$3,354",558-808-0475,A8G 5T1
09/11/2021 09:08:25,URGENCIAS HOSPITAL,SEGUROS ATLAS,Dahlia Bridges,26133508 7362,RAMIRO,4311 Accumsan Ave,"$1,496",556-223-7709,T5C 7F2
03/09/2021 09:09:26,GRUA,MAPFRE SEGUROS,Montana Sweeney,64428571 9010,SUEMY,399-7261 Arcu Street,"$4,608",551-160-5981,R2P 8O6
24/01/2022 10:57:29,CASETAS,GENERAL MOTORS,Lacey Joyner,81040465 4577,SUSANA,Ap #711-6680 Vel St.,"$8,739",552-929-4223,R7C 7C6
12/08/2021 12:13:37,AUXILIO VIAL,GONER,Kitra Carlson,31546354 3279,RAMIRO,230-2591 Justo St.,"$8,029",554-349-6741,E6V 2O7
30/08/2021 02:33:12,PAGO DIRECTO,GNP,Samantha Rios,41925991 8035,SUSANA,"180-5486 Erat, Rd.","$5,623",557-803-3737,L1G 4I2
11/07/2020 05:13:57,GRUA,MAZDA,Brendan Carver,89883648 8781,CESAR,Ap #782-2281 Lacus. Ave,"$2,011",557-646-4693,O2F 9G2
21/10/2021 03:02:57,AUXILIO VIAL,GONER,Trevor Leach,82733079 6731,SUEMY,"P.O. Box 240, 7835 Fringilla Rd.","$2,849",554-547-1139,Y5O 1J6
19/10/2020 09:18:03,PAGO DIRECTO,MAZDA,Nathaniel Cruz,94601526 7244,SUEMY,976-2338 Sagittis. Road,"$7,313",555-409-9765,W3C 3R1
19/06/2021 07:47:59,URGENCIAS HOSPITAL,GONER,Althea Mejia,46074825 5188,CESAR,Ap #466-2126 Cras Avenue,$158,557-628-8475,Q4H 5O1
12/12/2021 01:23:59,CASETAS,GENERAL MOTORS,Hannah Butler,08863805 6581,RAMIRO,9291 Consectetuer St.,"$2,201",553-637-6726,B8C 5Y4
13/03/2021 05:32:55,PAGO DIRECTO,GONER,Sandra Lindsay,75862524 4742,RIGOBERTO,"P.O. Box 446, 5579 Urna St.","$4,535",553-599-6747,A7L 7Z4
02/12/2020 06:23:33,PAGO DIRECTO,SEGUROS ATLAS,MacKensie Pacheco,29469234 7372,EDGAR,648 Ut St.,"$3,747",557-436-3685,I1A 6N6
15/01/2020 02:31:40,PAGO DIRECTO,GNP,Odette Chambers,41075718 6770,CESAR,"P.O. Box 373, 1509 Suspendisse Avenue","$5,440",555-649-1845,F8Q 1F9
15/04/2022 10:45:22,URGENCIAS HOSPITAL,GONER,Kaseem Conley,52553416 5551,MARISOL,831-5811 Habitant Av.,"$7,218",552-434-7907,G2I 2F4
07/04/2020 01:22:52,GRUA,MAPFRE SEGUROS,Hop Savage,57832517 8462,TANIA,"634-8740 Lorem, Rd.","$3,117",558-529-9437,E2O 2M6
04/06/2021 05:07:14,COMBUSTIBLE,MAPFRE SEGUROS,Wade Davis,74517765 4383,ANDRES,"P.O. Box 708, 7623 Eget, Street","$8,735",557-121-4114,M5P 7N2
17/08/2020 05:06:10,URGENCIAS HOSPITAL,GONER,Shellie Adkins,95957914 3691,ANDRES,"P.O. Box 400, 4001 Est Street","$9,961",558-739-3058,G3R 4V5
28/01/2021 05:55:34,COMBUSTIBLE,MAPFRE SEGUROS,Ivana Buck,98372122 5562,CESAR,"P.O. Box 421, 1343 Nam Ave","$7,062",551-304-5353,C2X 6R7
12/04/2021 11:30:08,AUXILIO VIAL,MAZDA,Wang Valentine,71641783 7676,MARISOL,781-1619 Quisque Ave,"$8,648",559-633-7321,J5H 3I6
01/02/2022 06:46:27,GRUA,SEGUROS ATLAS,Howard Mullins,14444933 5033,EDGAR,"P.O. Box 778, 6504 Adipiscing, Avenue","$5,022",553-688-4805,M4S 5R9
11/07/2021 09:19:57,GRUA,GNP,Gillian George,57310963 2740,EDGAR,Ap #466-2371 Arcu Ave,"$2,297",553-991-6341,M3P 6E2
26/07/2021 02:28:39,PAGO DIRECTO,GONER,Colt Hammond,94363672 6938,TANIA,Ap #219-9144 Aliquam Rd.,"$9,038",554-913-4323,I4N 8B3
11/04/2021 06:50:37,URGENCIAS HOSPITAL,MAZDA,Maite Wheeler,43015378 4411,ANDRES,697-6948 Semper Road,"$3,331",559-371-1190,X5F 5G8
02/01/2022 04:08:32,URGENCIAS HOSPITAL,MAZDA,Denise Acevedo,61728688 3444,EDGAR,767-9970 Id Av.,"$8,141",555-886-0749,O3E 1F8
29/05/2021 08:19:23,COMBUSTIBLE,GENERAL MOTORS,Declan Todd,76673695 3132,CESAR,"P.O. Box 752, 6838 Enim, Street","$5,980",554-593-1424,N0P 4H7
11/05/2021 12:20:21,AUXILIO VIAL,MAPFRE SEGUROS,Clark Cabrera,85537740 2151,TANIA,960-9270 Dapibus Street,"$8,554",553-625-5780,X7P 4G2
01/12/2021 10:42:06,COMBUSTIBLE,GENERAL MOTORS,Xaviera Kirkland,48283034 5728,SUEMY,Ap #341-120 Nunc Avenue,$585,553-719-7650,K3O 9F1
17/01/2022 09:54:34,AUXILIO VIAL,GONER,Austin Mccall,23426118 3687,RAMIRO,674-5136 Duis Avenue,"$3,432",559-603-4789,Y3D 3M1
22/07/2020 07:29:19,COMBUSTIBLE,MAZDA,Elaine Powell,73822166 2307,SUSANA,"P.O. Box 419, 1664 Dui. Street","$1,242",552-877-6761,Y1O 2Q7
05/04/2022 06:41:50,AUXILIO VIAL,GNP,Kylynn Glenn,42760181 6013,TANIA,671-1117 Nullam St.,"$6,647",557-974-1412,N8P 2E4
27/07/2020 11:10:12,PAGO DIRECTO,MAPFRE SEGUROS,Kuame Skinner,22301362 5661,SUEMY,682-3239 Elementum Ave,"$6,205",556-502-3612,U5L 6T7
18/05/2021 06:29:23,COMBUSTIBLE,MAZDA,Nathaniel Delacruz,30776463 4494,RAMIRO,Ap #815-4884 Feugiat. Rd.,"$7,293",557-686-8019,T1R 4Z3
