fechaOc,servicio,nombreCliente,titular,noPoliza,assistant,origen,importe,telefono,placa
06/03/2021 10:31:02,AUXILIO VIAL,MAPFRE SEGUROS,Shafira Kane,85885332 2614,SUSANA,9731 Volutpat Avenue,"$3,473",553-836-9233,M6H 2O5
09/01/2021 05:13:11,GRUA,GONER,Joan Blanchard,27084762 7022,TANIA,534-7765 Ac Rd.,$244,558-315-7771,F8Z 4B7
16/02/2022 11:58:57,CASETAS,SEGUROS ATLAS,Wendy Acosta,15873672 7546,MARISOL,Ap #193-2882 Faucibus St.,"$2,055",552-915-7677,Q5R 0G4
19/11/2021 07:19:55,CASETAS,MAZDA,Xena Briggs,66643226 9826,EDGAR,469-6855 Volutpat. Av.,"$4,889",555-345-5884,X1Q 0D0
16/02/2020 01:59:03,AUXILIO VIAL,GONER,Quynn Fitzgerald,19718677 0572,SUSANA,"241-7898 Placerat, Street","$9,829",556-167-9140,R9L 2Q3
20/06/2020 12:35:09,GRUA,SEGUROS ATLAS,Lewis Cotton,84712775 4852,CESAR,193-8207 Dis Road,"$6,461",551-672-2662,O7D 3U7
05/10/2021 04:30:30,PAGO DIRECTO,GNP,Ramona Harmon,51659127 1835,RIGOBERTO,348-5594 Massa. Road,"$7,387",554-583-8312,K3B 8F0
28/07/2021 12:21:36,AUXILIO VIAL,MAPFRE SEGUROS,Camille Day,67772183 3296,SUSANA,Ap #448-218 Nulla Av.,"$8,756",558-273-4571,B8D 8K0
27/09/2020 01:33:10,AUXILIO VIAL,MAPFRE SEGUROS,Harlan Mccray,70617556 7736,CESAR,248-8244 Erat St.,"$7,647",552-108-9461,G7O 2G6
07/05/2020 09:07:45,CASETAS,MAZDA,Yoshio Kane,43839552 6740,ANDRES,869-2746 Quam Rd.,"$6,650",557-279-1117,O3G 5H1
04/11/2021 03:23:09,CASETAS,GONER,Xavier Wong,82644178 3564,SUEMY,Ap #765-5858 Cum St.,"$9,092",558-873-3494,B5L 7Y1
28/09/2021 06:29:01,CASETAS,GNP,Ronan Yang,79451736 7534,CESAR,168-926 Eget Rd.,"$2,488",553-514-5956,Y4O 8H7
18/07/2021 05:41:25,AUXILIO VIAL,GNP,Astra Cole,14289182 1307,RAMIRO,844-7923 Integer Road,$240,556-834-7273,K5C 8G8
30/11/2021 03:19:58,GRUA,MAZDA,Gregory Medina,05182164 8327,SUEMY,Ap #352-5229 Nonummy Rd.,"$1,451",558-127-2627,Q2S 7S3
02/11/2020 10:44:48,CASETAS,MAPFRE SEGUROS,Clayton Hoover,76774260 4957,RAMIRO,"P.O. Box 932, 1541 Ultrices Avenue",$409,553-917-6562,O4R 5S2
06/04/2020 12:45:35,AUXILIO VIAL,MAPFRE SEGUROS,Leandra Cortez,32306105 6345,RIGOBERTO,Ap #734-5766 Et Street,"$5,595",552-387-6519,S2F 8V3
31/05/2021 06:15:34,PAGO DIRECTO,GNP,Keelie Wilder,26324795 7108,SUEMY,"3248 Aliquam, St.","$8,675",557-953-6810,T5D 6W3
