fechaOc,servicio,nombreCliente,titular,noPoliza,assistant,origen,importe,telefono,placa
16/11/2021 12:49:48,AUXILIO VIAL,MAZDA,Ila Pate,67526808 2585,TANIA,871 Sit Avenue,"$3,949",559-247-1422,C1N 4E5
11/09/2020 07:16:53,URGENCIAS HOSPITAL,GNP,Lacey Frank,93735744 4759,SUSANA,Ap #161-3897 Dolor. Avenue,"$8,198",553-213-5675,C1O 0F1
31/01/2021 10:47:47,COMBUSTIBLE,SEGUROS ATLAS,Joel Wiggins,22868375 9620,CESAR,Ap #706-3395 Lorem Street,"$1,154",559-356-6718,O1W 7P5
19/04/2020 01:43:06,AUXILIO VIAL,GENERAL MOTORS,Phelan Wiggins,26232705 8022,MARISOL,6923 Nunc Street,"$5,110",555-541-9558,J4L 5W7
14/11/2020 08:09:26,COMBUSTIBLE,GONER,Edan Wilkins,15133823 1868,SUSANA,Ap #683-224 Nec Ave,"$4,449",551-321-3946,D7L 3Q1
24/04/2021 07:17:51,URGENCIAS HOSPITAL,GONER,Rhiannon Morales,87022836 9235,RAMIRO,961-7284 Rhoncus. Av.,"$3,086",558-586-2707,R0D 3E0
09/10/2020 02:02:23,URGENCIAS HOSPITAL,GONER,Cassidy Oliver,88221703 4072,MARISOL,Ap #303-8722 Pellentesque Road,"$4,860",558-484-3184,S8F 0H4
11/02/2022 07:09:14,PAGO DIRECTO,SEGUROS ATLAS,Elmo Shannon,52723474 1853,RIGOBERTO,898-2264 Aenean St.,"$3,666",558-465-7558,L8I 1M9
27/03/2022 02:48:43,PAGO DIRECTO,GNP,Mannix Lindsay,41555933 5443,SUSANA,Ap #987-6814 Volutpat Ave,"$3,782",551-101-6424,G4O 5B2
27/09/2021 11:30:30,GRUA,GENERAL MOTORS,John Olsen,42652661 5852,RAMIRO,Ap #708-9865 Magna Avenue,"$2,056",552-363-4862,J7Z 7S2
15/04/2022 03:14:13,GRUA,GNP,Claire Raymond,92814258 2687,TANIA,Ap #684-3059 Semper St.,"$1,129",558-480-5436,D7T 4W1
08/08/2020 01:54:15,GRUA,GNP,Jaime Hurst,53183764 3839,SUEMY,Ap #625-3279 Lectus Rd.,"$7,204",555-227-2547,S2H 6U4
22/04/2021 07:02:41,COMBUSTIBLE,SEGUROS ATLAS,Marvin Wells,65297363 2824,RIGOBERTO,"P.O. Box 246, 4437 Aliquet, Ave","$8,561",559-141-6378,T6G 2E6
27/04/2020 11:40:30,GRUA,MAZDA,Shelley Jensen,95348510 2217,EDGAR,4497 Morbi Street,"$6,340",552-236-3114,W7V 4M8
