fechaOc,servicio,nombreCliente,titular,noPoliza,assistant,origen,importe,telefono,placa
22/02/2022 12:32:38,GRUA,MAPFRE SEGUROS,Angelica Abbott,01444032 3885,EDGAR,Ap #432-6664 Arcu Rd.,$528,552-788-5731,D9C 8O8
10/05/2020 06:37:09,GRUA,GNP,Zachery Larsen,31843903 1279,RIGOBERTO,Ap #954-6117 Etiam Avenue,"$7,488",554-519-1625,C2F 2M7
27/08/2021 12:06:42,COMBUSTIBLE,GNP,Boris Hancock,25940687 3108,SUEMY,9111 Quis Rd.,"$9,017",552-722-5434,G6K 4J7
06/04/2020 12:12:26,AUXILIO VIAL,GNP,Buckminster Monroe,56057243 0856,ANDRES,445-2170 Mi Avenue,"$4,421",555-557-4251,M8V 8N0
12/10/2021 12:54:39,AUXILIO VIAL,MAPFRE SEGUROS,Nita Moody,53187673 4035,ANDRES,468-1782 Feugiat Avenue,"$2,863",557-357-0813,C0E 7Q0
22/08/2020 07:58:45,URGENCIAS HOSPITAL,GONER,Colt Sandoval,89385156 9672,CESAR,3663 Erat St.,"$8,661",553-901-4531,M9F 9U4
17/11/2020 04:54:58,CASETAS,GONER,Kirsten Greer,99931133 3552,RIGOBERTO,"980-713 Pede, St.","$7,920",557-497-9375,M8G 9Y7
24/04/2020 08:14:50,PAGO DIRECTO,GNP,Lev Pitts,41801908 4612,CESAR,889-3675 Ultrices Rd.,"$9,639",559-931-3212,O7T 3L0
05/05/2022 08:19:55,PAGO DIRECTO,GENERAL MOTORS,Hunter Cohen,56365651 4245,SUSANA,8176 Lorem. Street,"$6,496",555-939-5277,X0R 7I0
06/11/2021 07:44:06,PAGO DIRECTO,MAPFRE SEGUROS,Amy Marsh,58610765 6973,SUSANA,8663 Consectetuer Av.,"$6,816",554-560-9517,R2B 8T3
12/07/2021 01:02:15,COMBUSTIBLE,SEGUROS ATLAS,Bertha Harmon,65717533 6047,RIGOBERTO,Ap #273-7162 Facilisis. Rd.,"$2,382",558-367-1357,E1Q 6I1
16/12/2020 08:09:08,CASETAS,MAPFRE SEGUROS,Sylvester Drake,10717317 6798,EDGAR,Ap #924-781 Ipsum. Rd.,"$7,287",552-512-8065,J9Y 1F4
20/10/2021 05:05:19,AUXILIO VIAL,GONER,Jade Love,77861426 8787,ANDRES,"P.O. Box 869, 1633 Porttitor Rd.","$5,865",556-551-8560,E2C 7N1
02/01/2022 12:08:41,PAGO DIRECTO,MAZDA,Byron Hodge,24222547 7118,CESAR,Ap #506-1875 Egestas. Av.,$228,555-855-2716,H9O 1B9
23/12/2021 06:39:49,GRUA,GONER,Summer Carey,48804678 2133,RIGOBERTO,"823-3967 Montes, Ave","$5,306",551-786-2855,C3I 6H8
21/05/2021 03:37:22,CASETAS,SEGUROS ATLAS,Eric Douglas,25285492 1345,RAMIRO,6374 Fusce Rd.,$294,556-553-9022,B5R 1V7
21/09/2021 02:15:40,COMBUSTIBLE,GENERAL MOTORS,Kevin Wright,85396878 1503,CESAR,5406 Libero. Av.,$967,558-860-2162,W8B 9J2
29/01/2022 08:57:31,PAGO DIRECTO,SEGUROS ATLAS,Sylvester Peck,09357725 2189,ANDRES,Ap #163-4470 Vulputate St.,"$3,773",558-838-3385,K5X 7Z2
12/03/2021 03:15:43,GRUA,SEGUROS ATLAS,Brandon Kim,13425076 2732,SUSANA,532-6170 Phasellus Road,"$6,164",555-609-8416,L8N 7V0
26/12/2020 05:56:34,CASETAS,MAPFRE SEGUROS,Remedios Edwards,62373952 8869,EDGAR,287-2403 Luctus St.,"$9,154",558-448-3771,Y1S 8Z9
12/07/2021 09:24:58,PAGO DIRECTO,MAPFRE SEGUROS,Brennan Garrett,69216737 4994,TANIA,Ap #752-4839 Nibh. Street,"$6,382",558-926-6801,P3P 3A5
15/12/2021 10:51:07,URGENCIAS HOSPITAL,MAPFRE SEGUROS,Mari Bray,88366324 5541,TANIA,297-7875 Dui St.,"$9,349",552-322-9185,H7D 3X0
25/04/2020 08:13:54,AUXILIO VIAL,SEGUROS ATLAS,Chandler Cantu,66242205 3123,RIGOBERTO,586-1982 Eget Av.,"$7,535",553-445-4910,D1D 2J6
29/04/2022 09:12:32,PAGO DIRECTO,GENERAL MOTORS,Garth Morales,78311497 8068,SUSANA,502-3284 Nec Ave,"$6,615",558-568-6781,H2Y 1A7
22/03/2021 02:21:38,URGENCIAS HOSPITAL,MAZDA,Jeremy Hammond,19375577 0440,SUEMY,231-4167 In Road,"$3,775",555-723-0651,R6D 7Y8
15/04/2021 09:56:01,URGENCIAS HOSPITAL,MAPFRE SEGUROS,Kirby Simon,76708747 3116,ANDRES,568-7744 Semper Av.,"$9,819",552-501-1625,F1F 7I8
17/11/2021 08:13:35,COMBUSTIBLE,MAPFRE SEGUROS,Neville Michael,08018552 1748,RIGOBERTO,722-5726 Volutpat Av.,"$2,328",555-558-9671,D1I 3S2
21/09/2020 12:06:45,GRUA,GNP,Rowan Yang,81151138 7815,ANDRES,914-6600 Dui Rd.,"$6,605",554-846-3892,X3M 1L4
