fechaOc,servicio,nombreCliente,titular,noPoliza,assistant,origen,importe,telefono,placa
28/04/2022 01:02:29,URGENCIAS HOSPITAL,MAPFRE SEGUROS,Drew Eaton,57243468 0145,SUEMY,504-9789 Iaculis Av.,"$9,445",551-269-6057,J8O 6W8
05/06/2021 06:24:10,GRUA,MAZDA,Shaeleigh Villarreal,64315175 1742,SUSANA,Ap #104-956 Lorem Street,"$1,160",551-982-5812,L5F 9N2
17/03/2021 07:56:35,GRUA,SEGUROS ATLAS,Rhea Maynard,42157146 7654,CESAR,685-5255 Dictum St.,"$2,649",558-118-0817,Q1V 5W5
06/06/2020 03:24:48,URGENCIAS HOSPITAL,MAZDA,Xantha Parker,91245391 3269,TANIA,931-9199 Sociis Avenue,"$7,598",554-357-9781,H2B 7H2
26/03/2021 03:50:34,GRUA,GENERAL MOTORS,Tucker Luna,26874334 8736,CESAR,792-8760 Sapien. Rd.,"$6,274",552-482-5039,H2N 6Z5
31/07/2021 07:14:11,COMBUSTIBLE,MAZDA,Courtney Montgomery,12550363 7236,TANIA,717 Ut Street,"$7,197",552-357-3834,T3L 6M0
17/11/2020 11:37:54,PAGO DIRECTO,MAZDA,Inez Kim,56849462 6812,EDGAR,Ap #800-1400 Phasellus Street,"$8,791",552-149-1292,D9K 9T2
11/06/2020 11:13:22,CASETAS,MAZDA,Vincent Underwood,36614293 1024,SUSANA,696-1733 Curabitur St.,"$1,944",555-424-6284,B9F 6F1
10/10/2020 11:57:15,PAGO DIRECTO,GENERAL MOTORS,Cameron Greer,48548217 8245,MARISOL,"1969 Adipiscing, Rd.","$7,284",553-785-7815,O1R 5O9
18/03/2020 08:42:50,URGENCIAS HOSPITAL,SEGUROS ATLAS,Jillian Bailey,78627361 4313,MARISOL,2577 Aliquet. Rd.,"$4,485",551-236-6403,G3L 5C9
08/02/2021 03:30:07,PAGO DIRECTO,GNP,Cherokee Reynolds,74445546 6055,SUEMY,Ap #930-4747 Ac Rd.,"$9,130",554-932-5282,E4L 3U2
26/11/2020 04:14:17,PAGO DIRECTO,MAPFRE SEGUROS,Nathan Landry,56799934 5464,TANIA,Ap #411-6323 Nec Av.,"$6,014",555-287-8541,S8Z 8W3
18/04/2021 09:52:39,GRUA,MAZDA,Imelda Chang,67893036 1527,TANIA,7051 Vel Rd.,"$6,371",552-593-6164,U6H 3T1
09/05/2021 03:27:43,COMBUSTIBLE,SEGUROS ATLAS,Carol Mcguire,88638684 7755,EDGAR,Ap #398-8330 Egestas. St.,"$3,541",558-261-6508,W0S 4F4
18/02/2020 02:10:07,PAGO DIRECTO,GENERAL MOTORS,Hashim May,82811368 4254,RAMIRO,Ap #600-2672 Et Av.,"$2,436",557-783-2287,B6D 3E5
14/04/2021 01:23:23,COMBUSTIBLE,GNP,Sasha Lindsay,60127655 1281,RIGOBERTO,556-3370 Turpis Avenue,$846,556-538-6054,E3I 3J7
01/07/2020 09:15:29,CASETAS,GNP,Ivan Daniels,87256326 1428,TANIA,470-883 Curae Av.,"$5,875",551-856-5431,H5J 7B5
03/10/2021 08:48:02,PAGO DIRECTO,SEGUROS ATLAS,Sawyer Henderson,02716497 4806,CESAR,Ap #102-9015 Arcu. St.,"$9,513",553-244-3432,X7W 6Y8
05/02/2021 10:32:04,GRUA,GONER,Nehru O'connor,81525763 4541,RAMIRO,105-2217 Primis St.,"$9,096",552-645-9543,W0A 7H1
29/08/2020 03:53:50,GRUA,GNP,Julie Williamson,64597882 4686,SUSANA,834-8851 Sem St.,"$9,581",556-261-6686,I4L 7K3
15/10/2021 07:21:18,PAGO DIRECTO,GNP,Tanek Mccarthy,80486042 4173,CESAR,2344 Quisque St.,$734,556-345-2328,F2V 8D2
06/01/2022 11:58:46,COMBUSTIBLE,SEGUROS ATLAS,Tashya Tate,85000814 4468,EDGAR,679-5376 Velit Road,"$1,599",551-914-1388,S0J 6T7
01/09/2021 08:46:55,GRUA,SEGUROS ATLAS,Finn Stone,48486023 0280,EDGAR,527-8972 Nibh Rd.,$287,552-814-2678,J8G 0V7
14/02/2021 09:30:05,URGENCIAS HOSPITAL,GNP,Cruz Randolph,01625523 1948,EDGAR,6042 Nisi St.,"$1,566",555-302-9871,G5A 7E5
18/03/2022 10:24:41,COMBUSTIBLE,GENERAL MOTORS,Hilda Morton,65841683 7377,ANDRES,Ap #507-3124 Scelerisque Av.,"$1,441",557-561-6071,J5F 5P0
15/01/2020 01:57:39,GRUA,MAZDA,Adrian Lowe,35923226 1973,RIGOBERTO,"P.O. Box 188, 3503 Varius Rd.","$3,467",556-585-2130,E4I 5T2
03/05/2021 03:15:00,COMBUSTIBLE,GNP,Haley Bond,63786334 3884,SUEMY,"5701 Elit, St.",$883,553-946-5711,E8X 9F5
08/02/2022 03:40:01,PAGO DIRECTO,MAZDA,Emery Bentley,51813836 1088,SUSANA,"P.O. Box 592, 7078 Nulla Rd.","$9,340",557-313-0554,X3N 4C2
08/10/2020 05:33:06,COMBUSTIBLE,MAZDA,TaShya Freeman,56048135 1437,ANDRES,8993 Nibh Road,"$9,617",557-420-9262,P4T 2H5
27/05/2021 08:42:59,URGENCIAS HOSPITAL,MAPFRE SEGUROS,Peter Bowers,69970296 5588,CESAR,5977 Sit Ave,"$4,360",556-981-7761,Y7M 7J1
19/11/2020 11:28:23,AUXILIO VIAL,MAZDA,Emmanuel Wall,85450986 1332,SUEMY,117-1824 Gravida Ave,"$7,329",555-228-5785,P8C 1H5
17/06/2020 08:05:56,CASETAS,SEGUROS ATLAS,Rhonda Simon,85454635 8311,ANDRES,Ap #420-6915 Dolor Avenue,"$6,453",557-291-8381,D9K 4K0
03/03/2022 10:57:02,CASETAS,MAZDA,Clio Benton,17860848 0332,MARISOL,496 Magnis Avenue,"$4,101",557-658-1242,S1N 3L2
08/04/2021 10:50:21,URGENCIAS HOSPITAL,MAZDA,Katell Blanchard,35318526 1311,MARISOL,"P.O. Box 516, 589 Lorem Rd.","$5,428",555-882-6865,V3X 3Y4
20/06/2021 01:38:38,GRUA,MAZDA,Carissa Weiss,24427043 7689,CESAR,Ap #272-7162 Nam St.,"$3,648",553-665-2345,Q8M 4M5
05/02/2022 07:49:48,URGENCIAS HOSPITAL,GONER,Germaine Ratliff,13607441 3398,TANIA,Ap #476-1315 Sapien St.,"$7,409",558-531-7552,M2E 8W0
15/05/2021 03:44:30,COMBUSTIBLE,MAZDA,Maxine Levine,13636529 9438,EDGAR,305-4286 At Rd.,"$1,072",559-512-7153,L5R 6B6
13/09/2020 10:25:38,COMBUSTIBLE,GENERAL MOTORS,Brendan Simon,54850978 5911,MARISOL,450-4043 Dolor. St.,"$4,716",554-493-5191,N5O 1M8
23/03/2020 05:36:14,URGENCIAS HOSPITAL,SEGUROS ATLAS,Paki Guerrero,77948316 5956,TANIA,5470 Nec Av.,"$7,645",551-372-7284,T4M 1O2
20/09/2020 11:02:19,AUXILIO VIAL,MAZDA,Yoshio Bright,49886936 1317,EDGAR,Ap #711-7892 Arcu Street,"$8,168",552-162-3756,Q2E 6R7
16/12/2020 07:02:03,COMBUSTIBLE,MAPFRE SEGUROS,Rhoda Terry,45217948 5109,TANIA,2839 Nisi Street,"$4,780",555-307-3953,B2K 4K8
12/02/2022 05:28:31,COMBUSTIBLE,SEGUROS ATLAS,Kimberly Barnett,64958287 0068,TANIA,"P.O. Box 451, 3742 Est Av.","$9,337",554-258-8132,P4U 6A9
03/07/2021 08:23:12,GRUA,GENERAL MOTORS,Robin Mccall,86883922 7864,CESAR,Ap #370-1120 Sed St.,"$5,770",557-365-3618,A7G 3O5
09/05/2020 09:27:09,URGENCIAS HOSPITAL,GENERAL MOTORS,Gay Guy,80536295 6583,CESAR,6054 Magna St.,"$7,019",554-392-2874,O5L 3W2
28/08/2021 12:35:11,PAGO DIRECTO,GONER,Ella Roach,77874319 5867,CESAR,875-6856 Nascetur Rd.,"$7,155",558-891-5985,L1B 0E1
21/02/2020 10:30:19,AUXILIO VIAL,GONER,Wallace Cunningham,37640342 3414,ANDRES,Ap #923-3433 Felis. St.,"$8,120",552-375-9805,L6G 7F1
13/04/2021 02:06:57,AUXILIO VIAL,GENERAL MOTORS,Hall Morales,78965755 5507,SUEMY,415-8567 Lobortis. Av.,"$2,536",556-682-7544,V3M 6Y6
13/02/2020 06:32:44,CASETAS,MAPFRE SEGUROS,Lawrence Faulkner,05844739 8720,MARISOL,Ap #595-5275 Id Street,"$3,768",556-694-5607,E2D 1Q2
