fechaOc,servicio,nombreCliente,titular,noPoliza,assistant,origen,importe,telefono,placa
28/10/2021 12:17:29,GRUA,MAZDA,Haviva Perkins,73822282 8502,ANDRES,Ap #104-5149 Sed St.,"$3,209",558-500-7118,V5M 6U7
07/12/2020 05:21:03,PAGO DIRECTO,SEGUROS ATLAS,Keaton Baker,27536830 6227,TANIA,Ap #485-5260 Accumsan Avenue,"$5,841",551-822-0517,U8W 6D2
10/01/2021 09:02:23,GRUA,SEGUROS ATLAS,Joel Richardson,41166411 9470,MARISOL,Ap #107-9847 Orci. St.,"$3,193",557-832-8547,Q1R 2B3
17/09/2020 09:59:11,COMBUSTIBLE,MAZDA,Fredericka Vargas,43428171 5803,RAMIRO,914 Sagittis Road,$494,551-543-6813,U5S 8Y6
26/04/2020 01:14:38,AUXILIO VIAL,GENERAL MOTORS,Charles Romero,14019231 5667,ANDRES,662-6895 Mi Rd.,"$2,266",551-474-3730,A6R 9Q8
11/12/2021 06:53:03,URGENCIAS HOSPITAL,GENERAL MOTORS,Jordan Robinson,87650576 3707,MARISOL,Ap #233-2449 Porta Ave,"$5,126",557-797-6613,Q5L 2R6
08/09/2020 03:48:13,GRUA,MAZDA,Phoebe Gilliam,61747513 5795,RIGOBERTO,Ap #423-6694 Eu Ave,"$9,219",558-151-3417,I2A 0I2
11/02/2021 04:57:57,GRUA,GNP,Wesley Hunt,84744322 6760,TANIA,8559 Non Av.,"$7,305",555-280-3374,R7L 3B9
03/10/2021 09:25:23,CASETAS,SEGUROS ATLAS,Meghan Gregory,53766377 8855,CESAR,Ap #304-2510 In Ave,"$5,958",555-785-2073,T2H 4N3
07/03/2022 09:30:13,CASETAS,GONER,Hop Pollard,83170423 7653,MARISOL,877-5577 Penatibus St.,"$2,496",558-253-8713,I4H 2L7
11/06/2021 09:08:12,URGENCIAS HOSPITAL,GONER,Quyn Gardner,96319184 6373,RIGOBERTO,4638 In St.,"$6,826",559-623-2362,B1O 2P5
19/02/2020 03:43:29,CASETAS,MAZDA,May Sanford,82284721 8744,TANIA,4762 Feugiat. Av.,"$6,773",552-714-5069,C8G 2D3
14/12/2020 08:10:01,AUXILIO VIAL,SEGUROS ATLAS,Beverly Allison,68086860 9523,TANIA,Ap #857-8289 Lobortis Av.,"$2,050",554-871-8344,W0E 0F7
22/12/2020 03:18:23,CASETAS,GNP,Ava Crosby,68169461 8221,SUSANA,"P.O. Box 473, 3605 Mauris Road","$2,111",558-620-1902,I7S 8C2
14/09/2021 04:26:47,PAGO DIRECTO,MAZDA,Peter Ingram,78178122 0502,EDGAR,1827 Id Ave,"$4,187",556-458-8783,R6W 7W2
30/06/2020 02:54:36,URGENCIAS HOSPITAL,SEGUROS ATLAS,Davis Williamson,91368261 6467,MARISOL,9678 Gravida St.,"$5,057",552-288-1686,P3M 7A1
18/08/2021 12:04:10,COMBUSTIBLE,GENERAL MOTORS,Amelia Humphrey,85541113 8353,SUEMY,"619-3658 Semper, St.","$9,602",558-287-1904,R8C 2C6
02/06/2021 09:27:14,URGENCIAS HOSPITAL,SEGUROS ATLAS,Danielle Griffin,21175829 7967,MARISOL,"8885 Pede, Ave","$1,011",553-512-2730,P1H 4H8
15/03/2020 07:03:41,AUXILIO VIAL,GENERAL MOTORS,Fredericka Hernandez,51207580 8558,CESAR,Ap #223-1863 Dui. Ave,"$1,801",554-252-5195,B5K 4B5
25/04/2022 11:39:20,COMBUSTIBLE,GNP,Georgia Serrano,18735611 8093,RAMIRO,"Ap #927-6308 Orci, Street","$8,522",555-373-2471,Y5T 3Q5
09/01/2022 11:41:49,COMBUSTIBLE,SEGUROS ATLAS,Robin West,81955673 1311,EDGAR,978-810 Proin Avenue,"$9,748",558-982-3182,D9C 8R1
24/05/2021 09:40:12,COMBUSTIBLE,MAZDA,Yoko Lyons,56369983 3712,ANDRES,Ap #899-763 Cursus Av.,"$1,057",552-773-1263,A0J 8J0
08/01/2020 10:31:41,COMBUSTIBLE,GENERAL MOTORS,Zephania Duran,59757567 0315,CESAR,928-4454 Enim St.,"$2,816",556-202-4865,D1A 2B0
13/08/2020 05:43:20,AUXILIO VIAL,GNP,Ori Wolfe,86470807 9286,ANDRES,"P.O. Box 887, 2732 Suspendisse Street","$1,453",558-542-5463,J2L 3N2
30/11/2020 07:24:03,GRUA,GONER,Kenneth Stout,73716198 9771,TANIA,224-2585 Sit St.,"$1,072",556-307-0085,A0J 5F5
07/08/2021 07:13:07,CASETAS,GENERAL MOTORS,Maxine Knowles,51633189 6967,SUSANA,6736 Molestie Ave,"$9,752",555-713-5562,E5H 5R5
12/09/2021 07:10:38,GRUA,GENERAL MOTORS,Lynn Garrett,57377730 7872,RIGOBERTO,545-803 Neque Ave,"$6,619",552-232-7356,N7R 3Q6
28/12/2020 05:53:28,COMBUSTIBLE,SEGUROS ATLAS,Walter Herring,33798104 0377,SUSANA,198-2447 Sed Avenue,"$6,263",552-360-3884,S4M 2M1
22/07/2021 06:11:46,COMBUSTIBLE,GONER,Dolan Wiggins,74751665 2229,TANIA,"5296 Est, Av.","$9,912",552-900-1688,E0N 3F3
19/02/2020 10:48:50,PAGO DIRECTO,MAPFRE SEGUROS,Samuel Mcconnell,87831889 7725,SUEMY,344-1506 Tincidunt Avenue,"$3,296",557-452-9156,H3P 6G6
11/05/2020 03:28:02,URGENCIAS HOSPITAL,MAPFRE SEGUROS,Lydia Gardner,30385087 5101,ANDRES,6938 Mus. Road,"$9,234",554-828-2681,T0I 5V5
16/09/2020 12:53:12,PAGO DIRECTO,GENERAL MOTORS,Burke Cain,24907028 3602,EDGAR,"349-6669 Lorem, Street",$53,557-483-0503,O0G 2V1
04/04/2021 05:44:32,GRUA,GNP,Hu Huber,65846311 4188,MARISOL,"P.O. Box 649, 6287 Libero Road",$36,555-252-4408,E3I 7H1
08/11/2020 05:53:30,AUXILIO VIAL,MAZDA,Alma Short,59257923 3368,MARISOL,Ap #219-9537 Nulla. Avenue,"$7,724",557-571-6382,I9Y 6O2
03/06/2021 03:24:54,URGENCIAS HOSPITAL,MAZDA,Jackson Hendricks,52275482 8418,RIGOBERTO,Ap #464-3199 Neque Road,"$4,912",557-611-1283,D7U 8J2
17/09/2021 08:11:48,URGENCIAS HOSPITAL,GNP,Kaitlin Pollard,61566362 3177,EDGAR,Ap #559-9416 Fusce St.,"$7,565",555-826-6972,I5Y 2V1
19/07/2020 04:04:17,URGENCIAS HOSPITAL,GENERAL MOTORS,Nyssa Schroeder,49227564 9510,SUEMY,"774-4872 Adipiscing, Rd.","$4,414",554-623-7255,Y7W 9B0
07/03/2022 08:40:01,CASETAS,GENERAL MOTORS,Orli Petersen,29217614 2738,MARISOL,491-3485 Egestas. Road,"$6,591",553-383-4689,G6K 5R3
20/04/2020 10:37:00,COMBUSTIBLE,GONER,Carissa Hamilton,26420537 1882,MARISOL,Ap #693-1362 Nulla Ave,"$9,498",558-688-2616,J3X 2N8
11/12/2021 11:50:27,GRUA,GNP,Deborah Calderon,81771128 6821,CESAR,Ap #729-6044 Sit Av.,"$4,220",551-111-4116,E5C 4O6
09/03/2020 11:21:17,AUXILIO VIAL,MAPFRE SEGUROS,Denise Hughes,76101345 9706,MARISOL,6467 Ipsum Avenue,"$2,160",556-634-7981,H9T 6J3
08/04/2021 12:10:02,COMBUSTIBLE,MAPFRE SEGUROS,Lillian Sweet,86299848 8481,EDGAR,6110 Tellus. Rd.,"$7,154",555-135-1578,G2X 6K7
24/03/2021 05:19:29,PAGO DIRECTO,SEGUROS ATLAS,Geoffrey Mcleod,37341217 8075,RIGOBERTO,Ap #922-7927 Mauris Rd.,"$1,508",553-443-2310,L8V 2Z4
31/12/2021 02:54:45,URGENCIAS HOSPITAL,MAZDA,Rama Day,37561507 9686,ANDRES,831-1378 Ante Street,"$8,945",558-645-3839,K1O 5X1
02/07/2020 05:33:17,CASETAS,MAPFRE SEGUROS,Briar Hull,54256314 0425,RAMIRO,"Ap #432-7555 Elementum, St.","$4,858",557-822-4556,J7G 7O7
08/08/2020 04:07:09,COMBUSTIBLE,GENERAL MOTORS,Brian Charles,52591998 8280,ANDRES,6025 Aenean Rd.,"$5,370",552-804-8587,N5L 3L7
21/01/2020 02:57:39,COMBUSTIBLE,GENERAL MOTORS,Teagan Ramirez,63433167 4765,CESAR,"173-3383 A, Rd.",$751,553-952-0781,T7Y 7W0
30/12/2021 06:26:22,AUXILIO VIAL,SEGUROS ATLAS,Allen Pierce,75441706 7442,TANIA,5913 Lectus Ave,"$2,514",552-870-5448,L5K 6L4
17/01/2022 08:53:51,AUXILIO VIAL,MAZDA,Naida Bowman,38688383 8332,EDGAR,Ap #462-7258 Quis Street,"$2,691",555-781-6374,Q6F 4W7
09/06/2021 12:57:43,PAGO DIRECTO,MAZDA,Xyla Sanford,26335161 8373,SUSANA,Ap #174-7172 Vivamus Av.,"$5,117",559-201-5243,O9L 2D6
20/05/2021 11:35:22,URGENCIAS HOSPITAL,GONER,Honorato Powell,11229741 6055,TANIA,"P.O. Box 505, 2923 Id, Ave",$303,554-794-6791,R2F 4T5
23/09/2021 10:47:33,URGENCIAS HOSPITAL,GNP,Jarrod Kline,69522122 6386,RAMIRO,"805-4872 Aliquet, Avenue","$2,577",554-383-3447,Q1I 5I8
15/06/2021 03:53:33,COMBUSTIBLE,MAZDA,Hall Gregory,38684535 9368,TANIA,Ap #865-8065 Consectetuer Rd.,"$4,189",554-776-6341,C3L 7C8
12/05/2020 12:28:10,GRUA,SEGUROS ATLAS,Leah Chang,45624518 4436,TANIA,6776 Condimentum. Av.,"$2,016",554-855-3127,C5T 5S5
13/12/2021 10:12:09,GRUA,SEGUROS ATLAS,Eric Pacheco,60351216 8105,ANDRES,Ap #213-3888 Velit. St.,"$7,598",552-524-4129,P5L 4Z0
08/06/2021 12:25:41,GRUA,SEGUROS ATLAS,Jin Ramsey,42156229 8149,SUSANA,211-5216 Sed Ave,$730,557-622-3245,H1M 8S1
02/05/2020 09:13:08,CASETAS,MAZDA,Carl Whitehead,74421443 1070,MARISOL,945-6144 Fringilla Street,"$6,752",555-363-5496,K3X 7P7
28/04/2022 12:40:32,CASETAS,SEGUROS ATLAS,Peter Mckinney,89189247 4148,CESAR,Ap #938-2760 Nulla Rd.,"$3,635",554-432-5960,I7N 1P5
