fechaOc,servicio,nombreCliente,titular,noPoliza,assistant,origen,importe,telefono,placa
05/09/2021 03:58:33,GRUA,MAZDA,Louis Castaneda,47664958 7392,TANIA,6792 Dis Rd.,"$2,283",557-362-3783,J5F 0J5
16/03/2021 02:18:39,GRUA,MAPFRE SEGUROS,Tobias Simon,16925136 3506,ANDRES,"P.O. Box 767, 2436 Feugiat Ave",$467,552-395-6095,Q3B 1D5
30/11/2021 11:19:14,AUXILIO VIAL,MAPFRE SEGUROS,Petra Skinner,41320066 3834,ANDRES,"P.O. Box 221, 4564 Lacinia St.","$5,227",556-368-3873,H4O 1X3
08/02/2020 04:04:24,AUXILIO VIAL,SEGUROS ATLAS,Travis Cook,41114232 4693,EDGAR,910-7098 Nec Avenue,"$7,494",555-760-4849,U2X 8S5
12/08/2020 07:01:19,URGENCIAS HOSPITAL,GONER,Brady Bass,56276343 9191,RIGOBERTO,Ap #183-8002 Lobortis Rd.,"$2,737",556-453-5656,R8B 4E7
25/04/2022 04:41:09,URGENCIAS HOSPITAL,SEGUROS ATLAS,Jorden Reese,20766248 3645,EDGAR,1344 Sit Avenue,"$3,152",553-658-8073,E6P 2X5
27/05/2020 03:01:54,COMBUSTIBLE,MAZDA,Hiroko Mcgee,33561236 9730,SUSANA,"P.O. Box 607, 2197 Ornare St.","$4,882",558-283-3578,P4G 0X7
05/11/2021 09:54:19,URGENCIAS HOSPITAL,GNP,Sydney Alexander,00114905 9580,CESAR,"P.O. Box 742, 1269 Felis Street","$6,634",556-653-5727,T1E 2U8
07/05/2020 11:55:38,URGENCIAS HOSPITAL,GNP,Maxwell Barry,22364054 1144,ANDRES,"P.O. Box 366, 6177 In Street","$2,476",553-473-2196,D5T 7B8
16/04/2021 02:01:27,CASETAS,GONER,Velma Hayden,68213443 8738,EDGAR,588-6544 Leo. St.,"$1,192",555-231-5581,O3I 5Y8
18/04/2020 05:50:04,CASETAS,MAZDA,Bert Booker,71180650 1924,RAMIRO,"P.O. Box 762, 8387 Risus. Avenue","$8,562",552-353-8914,W0B 7Q4
06/12/2021 07:43:20,AUXILIO VIAL,SEGUROS ATLAS,Hilda Whitley,24947384 2518,SUSANA,"P.O. Box 429, 5093 Tincidunt, Rd.","$7,847",556-165-1097,U8A 5J0
26/06/2021 11:01:34,AUXILIO VIAL,MAPFRE SEGUROS,Avram Campos,46334642 2365,EDGAR,Ap #714-9353 Cras Rd.,"$8,463",555-554-1593,X9O 1F2
25/05/2020 09:32:16,PAGO DIRECTO,MAPFRE SEGUROS,Ethan Kirkland,38935974 4900,ANDRES,"492-2348 Id, St.","$2,321",554-586-9813,Y9D 7N7
14/03/2022 08:44:10,CASETAS,GNP,Gil Guthrie,86626678 9513,ANDRES,2925 Scelerisque Avenue,"$4,373",553-441-5216,K6O 7Z8
12/07/2021 05:21:41,GRUA,SEGUROS ATLAS,Wang Osborne,50962635 7347,MARISOL,Ap #289-2075 Duis Road,"$3,438",553-722-4390,P4A 6P2
25/12/2021 04:52:51,URGENCIAS HOSPITAL,MAPFRE SEGUROS,Ignatius Bernard,78557157 5936,EDGAR,871-3748 Porttitor Av.,"$7,212",552-515-2423,X5Z 0N2
04/05/2021 01:33:41,AUXILIO VIAL,GNP,Bruce Ratliff,11362793 7346,RIGOBERTO,"Ap #508-7347 Non, Street","$8,229",558-124-6450,V6B 1O5
13/01/2022 07:28:01,AUXILIO VIAL,GENERAL MOTORS,Amanda Warren,24576542 8785,EDGAR,"P.O. Box 222, 6801 Aliquet Rd.","$9,373",553-174-1184,U3J 9H1
